id,caption,commentsCount,firstComment,hashtags/0,hashtags/1,hashtags/2,inputUrl,likesCount,musicInfo/artist_name,musicInfo/audio_id,musicInfo/song_name,musicInfo/uses_original_audio,ownerFullName,ownerId,ownerUsername,paidPartnership,timestamp,url,videoDuration,videoPlayCount,videoViewCount,Label
2462081288096199916,"Amazon @PrimeVideoBr Original Series The Wilds: Vidas Selvagens #TheWilds #VidasSelvagens #Ad 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Postei uma versão muito especial em português da minha música favorita “Hard Feelings”, para minha NOVA SÉRIE FAVORITA @thewildsonprime. Falando sério, é SELVAGEM! The Wilds estreia na Amazon Prime dia 12/12.

Dropped a very special, Portuguese version of my favorite song, ""Hard Feelings,"" for my FAVORITE NEW SHOW @thewildsonprime. Seriously tho, it's WILD!",266,Ela canta EM PORTUGUES melhor q eu mano 😐,TheWilds,VidasSelvagens,Ad,https://www.instagram.com/p/CIrEeMJHDTs/,23608,,,,,Miquela,3089598226,lilmiquela,,2020-12-11T21:45:00.000Z,https://www.instagram.com/p/CIrEeMJHDTs/,201.733,,109002,music
2713262762523534186,HBDay 🌪⛓ @mileycyrus #mileycryus #noonoouri,64,divina ❤️,mileycryus,noonoouri,,https://www.instagram.com/p/CWnchtmgqNq/,5248,Miley Cyrus,652025208466652.0,Wrecking Ball,False,noonoouri,6648697241,noonoouri,,2021-11-23T11:21:22.000Z,https://www.instagram.com/p/CWnchtmgqNq/,12.466,22214.0,11140,music
3413491002871442589,the endless flow of creativity. 🌊✨#UpAllNite @iamenisa @warnermusic.de @warnermusic,168,So breathtaking ✨,UpAllNite,,,https://www.instagram.com/p/C9fJ_tOJOyd/,7430,noonoouri,1013840239818332.0,UP ALL NITE noonoouri feat.Enisa,True,noonoouri,6648697241,noonoouri,,2024-07-16T14:24:44.000Z,https://www.instagram.com/p/C9fJ_tOJOyd/,9.68,104169.0,25015,music
2519886264629245174,"This one's for all the “Are you real? Can I see your real face?”-types that are ALWAYS in my comments!! I know there are...questions, but like...DON'T WORRY. I have answers. But not just answers for the stuff about being a robot in a human's world. Y'all sent in some WILD questions, and I'm gonna get real about those too.

#GetRealMiquela",43,I think you're human and a woman just pretending to be a robot it's easy oh I'm also a robot 😬,GetRealMiquela,,,https://www.instagram.com/p/CL4bzTtnLT2/,2116,,,,,Miquela,3089598226,lilmiquela,,2021-03-01T16:12:25.000Z,https://www.instagram.com/p/CL4bzTtnLT2/,169.4,,62657,voice+music
2770553163680330035,"FINALLY 💥💥💥 I am MINECRAFT - FREE SKIN DOWNLOAD 👉🏾 link in BIO 
👉🏾Take a screenshot of how you use the noonoouri skin to get a chance to be ⚠️FEATURED⚠️ on my account. TAG @noonoouri @pixelbiesterofficial 

💫 @minecraft #minecraft @pixelbiesterofficial #Pixelbiester #noonoouri",59,Jejejejeje,minecraft,Pixelbiester,noonoouri,https://www.instagram.com/p/CZy-2xggDEz/,4803,"Keiron Raven, Trap Music Now, Kids Music Now",2411676555751227.0,MINECRAFT THEME SONG,False,noonoouri,6648697241,noonoouri,,2022-02-10T12:22:56.000Z,https://www.instagram.com/p/CZy-2xggDEz/,15.0,22687.0,15766,music
2117021764874467379,"Obsessed with @donte.colley’s Money Dance 😭💸 He’s taking over @club404notfound IG story today, go there rn to be blessed, healed, and anointed 💙💚💛🧡",289,@tobisfshn 🔥😍Lit,,,,https://www.instagram.com/p/B1hLBQlHPgz/,34095,,,,,Miquela,3089598226,lilmiquela,,2019-08-23T19:31:36.000Z,https://www.instagram.com/p/B1hLBQlHPgz/,37.966,,340714,music
3405614771090215331,"LSD - Voted the #1 in-flight entertainment system 
#traveltips #higherconsciousness #milehigh #comedy",10,😂,1,traveltips,higherconsciousness,https://www.instagram.com/p/C9DLJcwp9Gj/,1192,"Sexyy Red, Drake",763480685939782.0,U My Everything (feat. Drake),False,janky,8007162789,janky,,2024-07-05T17:42:26.000Z,https://www.instagram.com/p/C9DLJcwp9Gj/,37.25,22881.0,7112,music
2604537014667826418,hppybrthdy ARI 🤍 @arianagrande #ArianaGrande #doll #noonoouri,196,😍😍😍 @arianagrande,ArianaGrande,doll,noonoouri,https://www.instagram.com/p/CQlLJ2LodTy/,6345,"Ariana Grande, The Weeknd",398391297305169.0,Love Me Harder,False,noonoouri,6648697241,noonoouri,,2021-06-26T10:59:47.000Z,https://www.instagram.com/p/CQlLJ2LodTy/,14.966,36462.0,16165,music
3507136934672401619,"Too busy gaming while your @superplastic toys gather dust? Tag a friend who’d get crucified by Krampus. 
#giftideas #art #toys #storytime #BlackFriday",8,haven’t seen bro since fortnite chapter 2 season 7 battle pass,giftideas,art,toys,https://www.instagram.com/p/DCr2nXhzQTT/,469,guggimon,8714639791953462.0,Original audio,True,guggimon,8439602246,guggimon,,2024-11-22T19:26:53.000Z,https://www.instagram.com/p/DCr2nXhzQTT/,41.0,22239.0,5024,voice+music
2972968886727037237,"rooooomba caught me lackin, not my fault robos dont sleep 🤖 ROBOTZ N 🌈 RAINBOWZ. Tag a friend who is lazy n needs one of deez. @irobot",19,Now that's what I call succ 😏😂,,,,https://www.instagram.com/p/ClCG3N1p1E1/,2646,Cookiee Kawaii,271057550440202.0,Vibe (If I Back It Up),False,janky,8007162789,janky,,2022-11-16T19:07:30.000Z,https://www.instagram.com/p/ClCG3N1p1E1/,10.9,56797.0,30866,music
3052482420860471480,"✨ radiant-rejuvenated-ready for @bafweekoficial #BuenosAires #fashionweek with @skkn by @kimkardashian all products work as long-lasting-glow-team based on cleasing, toning, hydrating & nourishing. SEE YOU FRONT ROW. #crueltyfree #refill #skkn #KimKardashian @carlamodanet @estilotn @tracyromulus @superrrdani",67,I'm delighted with this style of character 😍❤️,BuenosAires,fashionweek,crueltyfree,https://www.instagram.com/p/CpcmJbKg0i4/,4909,noonoouri,616256160337582.0,Skkn track,True,noonoouri,6648697241,noonoouri,,2023-03-06T12:05:24.000Z,https://www.instagram.com/p/CpcmJbKg0i4/,9.633,56430.0,19709,music
2401502991781228613,"TODAY ✨ LondonFashionWeek @stephenjonesmillinery ‘s ‘Analogue Fairydust’ 3pm (London time) digital #hautecouture @londonfashionweek #adv ertorial
.
.
#London #fashionweek #lfw #millinery #newcollection #hat #digital #moustache #couture #doll #noonoouri",151,My dear 😍  see me moustache,hautecouture,adv,London,https://www.instagram.com/p/CFT2j9QKHBF/,3441,,,,,noonoouri,6648697241,noonoouri,,2020-09-19T07:54:11.000Z,https://www.instagram.com/p/CFT2j9QKHBF/,2.533,,30660,music
2180062724620804278,"Hi y'all ~ here's a peek behind the scenes of my latest music video, ""AUTOMATIC"" 🤖🎶📹 This footage represents the place in my heart where sounds and words are put together to create something bigger than myself. Thanks to everyone who helped make ""AUTOMATIC"" day one of the best days of my entire life 💕☁",448,NO CUZ WHO ELSE SAW SELENA😳,,,,https://www.instagram.com/p/B5BI39hF-C2/,49169,,,,,Miquela,3089598226,lilmiquela,,2019-11-18T19:03:39.000Z,https://www.instagram.com/p/B5BI39hF-C2/,61.233,,1036291,voice+music
2380754695917909219,"Join us for our first virtual runway show featured by @paraisomiamibeach 💖
.
Fashion designer @laviebyck 
.
Produced by @thediigitals 
.
3D garment digitisation @jin3d_226 @soohyunkime using @itsclo3d 
.
Videographer @tracerital 
.
Music @mistasilvaf2d 
.
Featuring custom animations created by @insta_daz3d
.
Models Featured @shudu.gram @dagny.gram @brenn.gram @koffi.gram @boyce.gram
.
#paraisomiamibeach2020 #paraisomiamibeach #3Dfashion #3D #daz3d #dazstudio #runway #fashion #clo3d #swimwear #swimweek #miami",108,👏🔥😍,paraisomiamibeach2020,paraisomiamibeach,3Dfashion,https://www.instagram.com/reel/CEKI8g7h7Tj/,3455,,,,,Shudu,4140292970,shudu.gram,,2020-08-21T16:45:52.000Z,https://www.instagram.com/p/CEKI8g7h7Tj/,60.0,,71387,music
3458604709397907368,"Sushi is best served from a cardboard box 🍣 
Find more Bad Sushi at landlockedsushi.com
⠀
#sushi #foodie #foodlover #comedy #badsushispotted",113,industry plant lol,sushi,foodie,foodlover,https://www.instagram.com/p/C__bqiiJ8eo/,13605,janky,1596017950987911.0,Original audio,True,janky,8007162789,janky,,2024-09-16T20:23:20.000Z,https://www.instagram.com/p/C__bqiiJ8eo/,54.541,884944.0,609029,voice+music
3239401763332907123,"Standing strong for what matters most. 🕊️💪 In my fight for freedom, peace, and tolerance, every small step counts .#bethechange",85,🇮🇱🇮🇱🇮🇱🇮🇱🥂,bethechange,,,https://www.instagram.com/p/Cz0qr2cO2Bz/,7375,noonoouri,1019695982479294.0,Original audio,True,noonoouri,6648697241,noonoouri,,2023-11-19T09:40:15.000Z,https://www.instagram.com/p/Cz0qr2cO2Bz/,22.56,128977.0,2155,music
2173529021116403732,"🤪 FEELZ GoOD 2 BE BACK❗️⁣
Which Dance🕺do I do NEXT❓⁣
⁣
Roses 🥀 are RED⁣
Balenciagas are BLUE",1132,🔥🔥🔥,,,,https://www.instagram.com/p/B4p7SD8pVAU/,12176,,,,,Meka | [Virtual Rapper] 💮,13048416111,fnmeka,,2019-11-09T18:41:41.000Z,https://www.instagram.com/p/B4p7SD8pVAU/,13.333,,816,music
2272013649212061262,CAN’T. BELIEVE. THE. VIDEO. IS. FINALLY. OUT. Opening your heart can be magic. I love y’all so much 💕💕 #SpeakUp,917,Robo porn,SpeakUp,,,https://www.instagram.com/p/B-H0GBWH7ZO/,49888,,,,,Miquela,3089598226,lilmiquela,,2020-03-24T15:53:20.000Z,https://www.instagram.com/p/B-H0GBWH7ZO/,10.2,,1372054,music
3364495098139460348,"Real gangsters r medieval, bruh #knighted #chopped",155,@gilgamesh_of_uruk__,knighted,chopped,,https://www.instagram.com/p/C6xFndFJUL8/,18709,janky,419502337603529.0,Original audio,True,janky,8007162789,janky,,2024-05-09T23:59:49.000Z,https://www.instagram.com/p/C6xFndFJUL8/,11.208,744689.0,338036,music
2484377004552958686,"on that blue cheeze w my mains @guggimon 2day, y’all stayin zooted for capricorn szn??
.
.
.
#jankywasfirst #new #love #likesforlike #memes #fashion #reels #reelitfeelit #foryou #fyp #video #videooftheday #delorean #zaza #cute",30,Aesthetic 🤩,jankywasfirst,new,love,https://www.instagram.com/p/CJ6R7kMhzLe/,3616,CJ,1213293962344162.0,Whoopty,False,janky,8007162789,janky,,2021-01-11T16:00:54.000Z,https://www.instagram.com/p/CJ6R7kMhzLe/,30.0,54640.0,23336,music
3124245664087753128,"@ninzoou - led by Joerg Zuber (my creator) - a visionary digital fashion brand poised to revolutionize the industry, now available exclusively on @dressx This trailblazing brand is determined to transform our perception and interaction with fashion in the digital age. With its audacious and forward-thinking approach, Ninzoou strives to captivate the imagination of fashion enthusiasts, push the limits of creativity, and redefine the very essence of self-expression through groundbreaking digital fashion experiences 🔥
Dare to transcend – experience and own the ‘More Than Human’ collection by @ninzoou now exclusively on dressx.com or in AR on the @dressx 

#dressx #digitalfashion #fashiontech #futureoffashion #metaverse #metaversegeneration #futurenow #ninzoou",65,🔥🔥🔥🔥👏,dressx,digitalfashion,fashiontech,https://www.instagram.com/p/CtbjODnAUGo/,7390,noonoouri,785764429849471.0,Original audio,True,noonoouri,6648697241,noonoouri,,2023-06-13T12:36:42.000Z,https://www.instagram.com/p/CtbjODnAUGo/,20.066,435421.0,126268,music
3296112610493933891,captivated by the dance of color and light. @zuhairmuradprivate @zuhairmuradofficial #eleganceinmotion,144,That dress OMG,eleganceinmotion,,,https://www.instagram.com/p/C2-JPSoLSlD/,7561,Tony Ann,3613832018829121.0,ICARUS,False,noonoouri,6648697241,noonoouri,,2024-02-05T15:34:35.000Z,https://www.instagram.com/p/C2-JPSoLSlD/,7.173,109103.0,26480,music
2347938504986180706,"world premiere 🌍 today I am hosting the full virtual ""SIEMENS Communications Townhall"" @siemens conference online with over 400 participants in 3 panel discussions #SIEMENS #ingenuityforlife @clarissahaller #adv
.
.
@headraft.xr @robaimpact #worldwide #vision #change #NewNormal #newera #digital #revolution #OneWorld #dolls #instadoll #noonoouri",244,@xs_yasmin__ Entra no perfil  aí pra vc ver,SIEMENS,ingenuityforlife,adv,https://www.instagram.com/p/CCVjaFgKbxi/,4430,,,,,noonoouri,6648697241,noonoouri,,2020-07-07T10:02:07.000Z,https://www.instagram.com/p/CCVjaFgKbxi/,10.966,,90920,music
3499773509997789200,"If you could live underwater, would you? 🌊🐠 Yes or No? @viktorandrolf @mrrolfsnoeren",129,No,,,,https://www.instagram.com/p/DCRsXb5vYAQ/,5325,Madison Beer,811989910972681.0,Make You Mine,False,noonoouri,6648697241,noonoouri,,2024-11-12T15:32:42.000Z,https://www.instagram.com/p/DCRsXb5vYAQ/,15.68,85465.0,5912,music
2109622988509615547,"Watch the lyric video for my new single ""SLEEPING IN"" at the link in my bio ☺️",223,❤️❤️❤️,,,,https://www.instagram.com/p/B1G4u5IHRW7/,22166,,,,,Miquela,3089598226,lilmiquela,,2019-08-13T15:00:43.000Z,https://www.instagram.com/p/B1G4u5IHRW7/,225.366,,186228,music
2451079913145678515,What are you Thankful FOR❓🦃🦃@cameronsandersonuk Remixed “Airpod Shotty”. Check out the song (Link in Bio),194,🔥🔥🔥🔥🔥,,,,https://www.instagram.com/p/CID_DHTJLqz/,12864,,,,,Meka | [Virtual Rapper] 💮,13048416111,fnmeka,,2020-11-26T17:27:56.000Z,https://www.instagram.com/p/CID_DHTJLqz/,10.5,,128859,music
3345917203059559634,RIP genius @roberto_cavalli 🙏🏾 love you. love @faustopuglisi,85,🔥🔥🔥🔥,,,,https://www.instagram.com/p/C5vFfgAO8zS/,9118,Above & Beyond,587864435382808.0,Blue Monday,False,noonoouri,6648697241,noonoouri,,2024-04-14T08:50:26.000Z,https://www.instagram.com/p/C5vFfgAO8zS/,8.7,107996.0,102791,music
2426756889100413531,"quick change before doing workout 🏋️‍♀️ 
#shoechallenge 
#あたしCGらしい
#ithinkimcgi",282,Burdan bir Türk çıkmicakmu,shoechallenge,あたしCGらしい,ithinkimcgi,https://www.instagram.com/p/CGtkoh7D-pb/,25985,WHOKILLEDXIX,698214524272586.0,Kismet,False,imma,8192084717,imma.gram,,2020-10-24T03:59:53.000Z,https://www.instagram.com/p/CGtkoh7D-pb/,10.633,1437541.0,709076,music
3417837252177783087,"thank you, @iamenisa , for this incredible collaboration! I’m so proud of what we’ve created together on our song #UpAllNite ❤️🎶 @warnermusic.de @warnermusic",188,🎧🎧❤️,UpAllNite,,,https://www.instagram.com/p/C9umN9UJ2kv/,4971,"noonoouri, Enisa",805905131516991.0,Up All Nite,False,noonoouri,6648697241,noonoouri,,2024-07-22T14:22:13.000Z,https://www.instagram.com/p/C9umN9UJ2kv/,11.2,104432.0,19931,music
2497387971265581361,Say you’re fine without saying you’re fine.,504,😍😍,,,,https://www.instagram.com/p/CKogSDNnlEx/,57768,,,,,Miquela,3089598226,lilmiquela,,2021-01-29T14:52:37.000Z,https://www.instagram.com/p/CKogSDNnlEx/,11.666,,1142563,music
3101221461552949848,"19 beautifully crafted figures, 4 world-renowned artists & 3-INCHES of perfect vinyl. Janky Series Four Drops 5.18 @ 2 PM ET. 

#jankyseriesfour #showurseries",30,😍😍😍🤗🤗HIGUGEMON,jankyseriesfour,showurseries,,https://www.instagram.com/p/CsJwH0BrmpY/,13594,superplastic,770708978185652.0,Original audio,True,SUPERPLASTIC®,3026523354,superplastic,,2023-05-12T18:00:00.000Z,https://www.instagram.com/p/CsJwH0BrmpY/,11.866,221347.0,74929,music
3391086670071060529,I’m currently OOO but will respond ASAP upon my return. #alterego #businesscasual #professional,93,What’s the opposite of a legendary reel pull? I think I have a viable lawsuit after having to see this.,alterego,businesscasual,professional,https://www.instagram.com/p/C8Pj1wUJdgx/,2090,iamsofiabella,1601087577355460.0,Original audio,True,janky,8007162789,janky,,2024-06-15T16:31:36.000Z,https://www.instagram.com/p/C8Pj1wUJdgx/,6.256,116891.0,39206,music
3439095220175273258,"We’re not horsin’ around 🥺
#horseriding #funfacts #themoreyouknow #animation",9,uhhh ok? NOOO THATS SO SAD. HAHA SO FUNNT AND CRAZY. EOAHH THATS SO BRUTAL. like okay how are you doing,horseriding,funfacts,themoreyouknow,https://www.instagram.com/p/C-6HuGzSn0q/,928,Khia,882988705373712.0,"My Neck, My Back (Lick It) (Explicit)",False,janky,8007162789,janky,,2024-08-20T22:19:40.000Z,https://www.instagram.com/p/C-6HuGzSn0q/,26.625,26734.0,8499,music
3438129056116452138,"Sailor 😍Swoon😍 
@theestallion 
#mamush #dancechallenge #brat #sailormoon",70,,mamush,dancechallenge,brat,https://www.instagram.com/p/C-2sCkZxSsq/,5500,Megan Thee Stallion,822378032887961.0,Mamushi (feat. Yuki Chiba),False,DAYZEE,32440484807,therealdayzee,,2024-08-19T14:18:39.000Z,https://www.instagram.com/p/C-2sCkZxSsq/,12.375,245714.0,91855,music
3547824459514164966,Helping my bro catch some rays ☀️🕶️💀 #beachvibes #sun #dopeameme #jankyandguggimon #positivevibes,7,Well done,beachvibes,sun,dopeameme,https://www.instagram.com/p/DE8Z4x6yLbm/,636,guggimon,614273847756818.0,Original audio,True,guggimon,8439602246,guggimon,,2025-01-17T22:47:42.000Z,https://www.instagram.com/p/DE8Z4x6yLbm/,22.958,21359.0,6679,music
2850205874486886788,"𝘼𝙨𝙠 𝙢𝙚 🎧 
new music video with Shinhanlife

@shinhanlife.official #신한라이프 #cf",42,"Wait a minute, this chick isn't even real person 😳 lol what did this world come to .",신한라이프,cf,,https://www.instagram.com/p/CeN9yRNhcGE/,2996,rozy.gram,588294719164866.0,Original audio,True,로지_버추얼 인플루언서,40008485274,rozy.gram,,2022-05-31T10:03:01.000Z,https://www.instagram.com/p/CeN9yRNhcGE/,90.033,103891.0,64159,music
2912047170075148997,game ON ▶️ @xsens3d @gembox.metaverse @gamescom #games,70,Oh yes…let’s play 👏👏👏,games,,,https://www.instagram.com/p/Chpq3j1gsLF/,5559,noonoouri,818050106227875.0,Original audio,True,noonoouri,6648697241,noonoouri,,2022-08-24T17:49:46.000Z,https://www.instagram.com/p/Chpq3j1gsLF/,30.533,13932.0,6216,music
2403766270784403405,"FALLing like a leaf 🍁🤎 styled by @annadellorusso @therobsession first day of fall 🎶-selfcomposed
.
.
#autumn #discoverearth #fall #hvmansouls #ourmomentum #poetry #thinkverylittle #instagood #hat #agameoftones #moodygrams #doll #dolls #noonoouri",193,You are a m a z i n g!😍,autumn,discoverearth,fall,https://www.instagram.com/p/CFb5LAFK3fN/,3477,,,,,noonoouri,6648697241,noonoouri,,2020-09-22T10:48:41.000Z,https://www.instagram.com/p/CFb5LAFK3fN/,12.0,,29023,music
2829242806596282821,Buon compleanno @donatella_versace 🤍 love you #noonoouri,142,Wow😍,noonoouri,,,https://www.instagram.com/p/CdDfVe2gCnF/,8940,Lil Nas X,149629750381123.0,MONTERO (Call Me By Your Name) (SATAN'S EXTENDED VERSION),False,noonoouri,6648697241,noonoouri,,2022-05-02T11:50:18.000Z,https://www.instagram.com/p/CdDfVe2gCnF/,9.133,50637.0,24519,music
2319845664011085211,"for you KYLIE ⚡️ @kylieminogue happy birthday
.
.
#KylieMinogue #forever #music #future #hypebeast #cosplay #dancefloor #doll #instadoll #instamusic #noonoouri",390,🤣💖,KylieMinogue,forever,music,https://www.instagram.com/p/CAxv1chHGWb/,8249,,,,,noonoouri,6648697241,noonoouri,,2020-05-29T15:51:20.000Z,https://www.instagram.com/p/CAxv1chHGWb/,12.0,,102430,music
3400595391392687920,"Go out with a FANG 
#prank #slytherin #snakesofinstagram #comedy",30,This has to be fake yo!,prank,slytherin,snakesofinstagram,https://www.instagram.com/p/C8xV33Iyqcw/,1718,"Dj Samir, Fyex",2.5255215430793736e+16,Montagem Rave Eterno,False,janky,8007162789,janky,,2024-06-28T19:24:45.000Z,https://www.instagram.com/p/C8xV33Iyqcw/,20.666,93689.0,32255,music
3346319005127041099,Nope: I sleep like a baby 😈 #jcole #kendricklamar #diss #apology,48,@guggimon why so mean to jankyyy 😭,jcole,kendricklamar,diss,https://www.instagram.com/p/C5wg2fVvGBL/,2452,guggimon,998480581620997.0,Original audio,True,guggimon,8439602246,guggimon,,2024-04-14T22:05:47.000Z,https://www.instagram.com/p/C5wg2fVvGBL/,8.375,144635.0,67477,music
2148074204747306066,Buff Baby 🍼 w/ @Tobilou.  Which Dance🕺should I do Next❓,1002,@bratzspansculpt,,,,https://www.instagram.com/p/B3Pfhu1JJRS/,12884,,,,,Meka | [Virtual Rapper] 💮,13048416111,fnmeka,,2019-10-05T15:47:26.000Z,https://www.instagram.com/p/B3Pfhu1JJRS/,15.0,,750,music
3327191477461415566,"I’m so SORRY 😭
本当にスイマセン😭💦

#shibuya #tokyo #japandance 
#中国のおじさんダンス",57,奥にスキズが、！,shibuya,tokyo,japandance,https://www.instagram.com/p/C4sjwVBy3aO/,-1,Tamio Okuda,889598484872000.0,Sasurai,False,imma,8192084717,imma.gram,,2024-03-19T13:04:36.000Z,https://www.instagram.com/p/C4sjwVBy3aO/,10.966,306359.0,123936,music
2446016636967013765,"New drop on @superrare.co AVAILABLE NOW! All proceeds benefit @blackgirlscode, so get your bids in by FRIDAY @ 6pm! If y'all thought 'Robot Pop-Star' was hard to comprehend, wait till y'all meet her CRYPTO!!",182,What does it mean when they say we are all post physical?,,,,https://www.instagram.com/p/CHx_yv5HU2F/,27280,,,,,Miquela,3089598226,lilmiquela,,2020-11-19T17:50:35.000Z,https://www.instagram.com/p/CHx_yv5HU2F/,9.666,,451974,music
3476407338395783458,Neon pulse running through my veins. ⚡💜🌈 #chargedenergy #electricdream #YouCanBeANYONE #ReleaseMe,163,Lovely,chargedenergy,electricdream,YouCanBeANYONE,https://www.instagram.com/p/DA-rg4zpFEi/,6171,"Anyma, Cassian, Poppy Baskcomb",6451180838262131.0,Save Me,False,noonoouri,6648697241,noonoouri,,2024-10-11T09:50:51.000Z,https://www.instagram.com/p/DA-rg4zpFEi/,6.64,219351.0,862,music
3471419876629672183,"In the stillness of creation, the future comes to life. 🤖✨ #artInmotion #creativevision",199,The future never looked better! 🌟,artInmotion,creativevision,,https://www.instagram.com/p/DAs9fxEvfD3/,9356,Kevin de Vries,5393528197400435.0,Dance With Me,False,noonoouri,6648697241,noonoouri,,2024-10-04T12:40:29.000Z,https://www.instagram.com/p/DAs9fxEvfD3/,4.84,189592.0,2816,music
3346396728808190444,He’s everywhere #lebron #lebronjames #youaremysunshine,12,I have this book xD,lebron,lebronjames,youaremysunshine,https://www.instagram.com/p/C5wyhhKJDHs/,875,janky,771722511727501.0,Original audio,True,janky,8007162789,janky,,2024-04-15T00:40:33.000Z,https://www.instagram.com/p/C5wyhhKJDHs/,9.416,33594.0,9570,music
2850967884455452822,happy pride month 🏳️‍🌈 we are all equal #pride #noonoouri,65,🌈🌈🌈,pride,noonoouri,,https://www.instagram.com/p/CeQrC-TA6CW/,6208,noonoouri,703081067414994.0,Original audio,True,noonoouri,6648697241,noonoouri,,2022-06-01T11:11:45.000Z,https://www.instagram.com/p/CeQrC-TA6CW/,10.1,14518.0,8059,music
3375049079561599983,I FEEL LOOOOVE 💕@laquan_smith,163,Mega glam ✨,,,,https://www.instagram.com/p/C7WlUGOxzvv/,4355,Sam Smith,405985026748694.0,I Feel Love,False,noonoouri,6648697241,noonoouri,,2024-05-24T13:28:35.000Z,https://www.instagram.com/p/C7WlUGOxzvv/,13.866,104937.0,15905,music
3448913794645543882,"Kyoto trip ⛩️⚡️🌸
But Ppl jumped off of here ? 😱⚡️🤨
Learning about Japanese history is always interesting but sometimes… bizarre facts come out.. I started reading into one of the most famous tourist spots the kiyomizu temple when I visited Kyoto and yeah.. people jumped off here (and mostly survived!) to make a wish 😱 I’m glad I’m alive now when my wish is in a form of the Amazon wish list… 🤭

京都に行ってきて定番の清水寺にっ⛩️⚡️🌸
色々調べてると、日本の歴史って面白いことばっか見つかるよね？で、清水寺の舞台って願い事を叶えるためにここから飛び降りてた人がいるんだって？！？！😱あんな高いとこから？って思ったけど生存率高かったらしい。汗
昔の人って体どうなってんの？笑
#文章ながっ",16,❤️❤️❤️,文章ながっ,,,https://www.instagram.com/p/C_dANK2ysvK/,-1,imma.gram,1502775433712696.0,Original audio,True,imma,8192084717,imma.gram,,2024-09-03T11:23:53.000Z,https://www.instagram.com/p/C_dANK2ysvK/,22.366,116068.0,58349,voice+music
2862635584493498282,#CHERSACE 🏳️‍🌈 DiVaz forever @donatella_versace x @cher x ME living PRIDE all year long @versace 💗 support the LBGTQ+ work of @gender_spectrum with this unique capsule collection #supplied #noonoouri,95,😍😍😍,CHERSACE,supplied,noonoouri,https://www.instagram.com/p/Ce6H-WvIK-q/,5908,,0.0,,False,noonoouri,6648697241,noonoouri,,2022-06-17T13:44:12.000Z,https://www.instagram.com/p/Ce6H-WvIK-q/,10.066,20185.0,12612,music
2494379936644342930,"THIS FRIDAY JAPAN TIME🔥

My collection with @amazonthedrop launches globally!

Stay tuned. This is only the teaser to the full concept movie coming soon... 👀 

日本時間で、今週の金曜日から30時間だけ🔥！
日本だけでなく全世界で一斉発売です🔥👀🔥

@amazonthedrop からあたしの初デザインした洋服が販売されます。
ディザーには大好きな友達も出てもらっています☺️
@mariya_nishiuchi_official @taiki_jp @noah_bbb @luluxinggg ありがとう☺️
また後日、コンセプト映像のフルバージョンも後ほど公開するので、お楽しみにっ👀

#お花畑で昼寝　
#immaxdrop #ad #shopthedrop",31,Nice....😘😘😘😘,お花畑で昼寝,immaxdrop,ad,https://www.instagram.com/p/CKd0VYqjCSS/,3574,,,,,imma,8192084717,imma.gram,,2021-01-25T11:23:38.000Z,https://www.instagram.com/p/CKd0VYqjCSS/,12.066,,53437,music
3520770486082922148,🎵My snowman and me... baby. Love knows no frost when @siamusic lyrics keep you warm ❄️⛄️#love #wintervibes,106,This song always makes me smile! ❤️,love,wintervibes,,https://www.instagram.com/p/DDcShpupuak/,-1,Sia,1784395118303524.0,Snowman,False,noonoouri,6648697241,noonoouri,,2024-12-11T14:49:55.000Z,https://www.instagram.com/p/DDcShpupuak/,18.166,126019.0,18414,music
1712345490669398638,Who dares wins. #noonoouri @itsjeremyscott #neon #WhatIf #DoWhatYouLove #NoBadDays #ItIsWhatItIs #GetOverIt #nyfw #JeremyScott #supermodels with my babes 💜 @gigihadid @iammariaborges @jourdandunn,30,Con su pelo violeta se parese atena de los caballeros del zodiaco,noonoouri,neon,WhatIf,https://www.instagram.com/p/BfDeSbAF2pu/,915,,,,,noonoouri,6648697241,noonoouri,,2018-02-11T11:14:05.000Z,https://www.instagram.com/p/BfDeSbAF2pu/,14.4,,2,music
3271502753117332242,here for peace. 🕊️✨ #FindYourCalm #PeacefulMoments,72,Wow!! 💛💚💙🤍,FindYourCalm,PeacefulMoments,,https://www.instagram.com/p/C1mtmu5RWMS/,6950,normal the kid,3130374777243833.0,take a moment to breathe.,False,noonoouri,6648697241,noonoouri,,2024-01-02T16:48:26.000Z,https://www.instagram.com/p/C1mtmu5RWMS/,4.0,113216.0,23853,music
2129050530520206084,"roaring X @onitsukatigerofficial ♥️🔥 #onitsukatiger #OTGaw19 #otgmeetsicons sponsored #ad
@onitsukatigerfr 
@onitsukatigergermany 
@onitsukatigernl 
@onitsukatigeruk
.
.
#hypebeast #hypebeastkicks #japan #highsnobiety #kicks #wildcat #wildlife #RoyalKicks #KicksOverEverything #solecollector #YESkicksonfire #certifiedshot #instadoll #solecollector #manga #snkraddicted #inspo #sneakerheadcartel #hypebeastdaily #noonoouri",69,@mila_santos75,onitsukatiger,OTGaw19,otgmeetsicons,https://www.instagram.com/p/B2L6C1kg4sE/,4195,,,,,noonoouri,6648697241,noonoouri,,2019-09-09T09:50:34.000Z,https://www.instagram.com/p/B2L6C1kg4sE/,6.133,,1,music
